id,isDefault
1000575,0.02152662650354523
1028125,0.1673185771772747
1010694,0.011857753228812551
1026712,0.009040690734368743
1002895,0.024313869417868506
1023930,0.22592846477096357
1031202,0.06304759173490225
1041065,0.008028290537624857
1037799,0.07788202318272341
1036385,0.012421341978033013
1028640,0.14773986159601987
1046198,0.01003059265502393
1005902,0.0851875931726839
1001958,0.057235780106311945
1021171,0.03652298598161398
1018693,0.045628271404358454
1046881,0.028989942911068715
1008394,0.264579663586213
1039986,0.11552999403429742
1028449,0.5477582905869334
1037670,0.01973772377719349
1030356,0.014737244602105733
1047759,0.3440258336814798
1033422,0.018200371750482405
1041457,0.009709651150176144
1047669,0.32908953193841217
1013635,0.008802013382805184
1009911,0.02092923140639432
1026052,0.03656648685257009
1013010,0.02432234118495767
1000541,0.03862822198309199
1023933,0.04662129852066544
1017173,0.1124977650461903
1010278,0.05137684657550638
1042322,0.024834910891191688
1035083,0.060360914377270584
1017136,0.07676303724122291
1008825,0.05854958465901744
1035744,0.08773885717132765
1019544,0.4384697019628805
1019583,0.3130277000380539
1015244,0.06879318086107926
1001057,0.05125329374513439
1018597,0.03282069710422196
1036106,0.45087490395406626
1021590,0.007415147129438473
1028479,0.20014019519673004
1022178,0.07789597578959001
1021768,0.09512180919677048
1044905,0.09577783587512875
1018188,0.02644885473112898
1034782,0.16908260019727472
1043358,0.4921882999579959
1012386,0.030519101538826546
1019710,0.46544747000053927
1003882,0.013977120168417106
1041743,0.040115063915538395
1045699,0.29989962180361196
1023722,0.16058801545448143
1005903,0.25148472286171936
1032382,0.08319461668214531
1032769,0.15886912621271373
1016556,0.12940422033741952
1018606,0.016353435093145418
1034996,0.05165993329094155
1030041,0.01815271137315531
1034236,0.2262282874583409
1027554,0.12373693879810518
1005162,0.19263986126368904
1011175,0.051655516488316525
1033902,0.198109436988818
1014356,0.38788332973220707
1045176,0.2536930844667525
1048152,0.2713280434082805
1026600,0.08699803595940833
1046111,0.5779271206497009
1010478,0.012147885449420458
1019200,0.028240591186879355
1030818,0.019439029656038862
1041083,0.20015765572225636
1020605,0.016820969240071506
1020932,0.5228969878435181
1031833,0.031726833263496526
1002413,0.5529676875066902
1015116,0.005859394638657986
1011414,0.0354921030612565
1032688,0.06169647416871196
1011934,0.322197329366159
1024629,0.060864575804961435
1033891,0.008666329726780178
1024842,0.030416544520279996
1027018,0.009241094831699513
1004702,0.0235472004965772
1009408,0.26030436447179195
1026577,0.02929495609041983
1039347,0.026359784267679903
1027392,0.025565814491359733
1033583,0.36808740462548917
1030357,0.654914915840639
1036590,0.005282008005723999
1019761,0.0856068185219755
1011949,0.014764452113032098
1035693,0.02341540077070199
1021378,0.010862648245325028
1031346,0.19705771171781605
1017477,0.23734649100891042
1048032,0.1070655943220979
1038679,0.04763923672291394
1007051,0.07571982190617788
1000452,0.014043979609251687
1013922,0.1941883432396238
1046564,0.005813827892785347
1017521,0.006455876337786973
1009082,0.060342476603172
1015316,0.011817526190835752
1017718,0.02413352182296753
1021027,0.03746872712958738
1028958,0.19779217781987976
1035453,0.3618987008975524
1024280,0.06382852808184145
1018505,0.5619694341834648
1010128,0.22609668725391818
1007386,0.009254066949997903
1009167,0.029610569608887312
1037585,0.00909502539349448
1026043,0.22506245313776685
1024570,0.10184164595515893
1038043,0.16488838317353852
1037576,0.06447998545942381
1039779,0.029861458506998475
1004522,0.03547221756007135
1007364,0.024139824435275077
1008846,0.013487635717797737
1000603,0.009503162975782674
1021829,0.05362494395796789
1044059,0.015153972116736395
1044404,0.43381540965662624
1012497,0.14300010131988966
1013466,0.025011721741986584
1038891,0.09418139816169152
1010547,0.04329898621042169
1023850,0.5150797389764392
1018544,0.07794640243994287
1018208,0.2162913344514835
1026767,0.16859970819369646
1034103,0.09507471202828471
1026183,0.3907641437854271
1006844,0.024100482634261802
1035884,0.34503400972971016
1008717,0.03666043717520033
1023969,0.09121680976959447
1046972,0.031857052347898075
1039065,0.006656471344059509
1007767,0.01654856197436968
1033865,0.2057293209193047
1040701,0.42992767535393916
1011770,0.13921168130348127
1048315,0.32109784859267393
1030629,0.19131583805374563
1002486,0.232361346165094
1035595,0.26425278537442715
1000629,0.30296870332642795
1022972,0.3078521228959215
1034681,0.00714461908695615
1022023,0.31677745620509334
1009765,0.016596012478335427
1044865,0.005550757292801789
1037277,0.45447973005228703
1012272,0.06423865886854653
1040995,0.027500260790415065
1047338,0.10621687108239716
1045052,0.0152197221421749
1029847,0.0066054891302734986
1018987,0.03120261539558694
1040155,0.015690722477444047
1001734,0.16554833944322003
1008795,0.0691895288609848
1032664,0.13141625013807195
1034740,0.13713905441158294
1017204,0.0493358978612818
1010766,0.09319346573770262
1031660,0.1876179157448899
1007238,0.3622174577141114
1020555,0.15906986059306416
1046278,0.014759108221396883
1010915,0.028972408818605022
1046598,0.022036176401864775
1037912,0.2550008920049896
1042520,0.2471433596282523
1043332,0.5901897570209907
1040643,0.16956040266840733
1025913,0.1094684013876949
1031268,0.0660963458772315
1046418,0.20996563285688336
1026392,0.20195920009869678
1049286,0.325942184412339
1034359,0.036224676484499514
1014506,0.08069688176240618
1031580,0.07194159292449429
1038801,0.3322401900484641
1041903,0.3252963361937261
1010056,0.14854557908701382
1013643,0.3907079947582095
1046980,0.10644754811171364
1012709,0.2591016064717677
1018512,0.3483505687694191
1014724,0.00810826636259054
1030802,0.07826395062885692
1014306,0.23056434221554992
1049297,0.12902162763461408
1036358,0.05321394883141335
1040977,0.3995413115689991
1035734,0.3611255042229968
1019782,0.2239096107451063
1039519,0.0955545778749732
1005038,0.3653624387875696
1040728,0.22182227589600345
1008449,0.08630773124449136
1019069,0.4768097549234389
1023717,0.020538740717345013
1046007,0.02245966846360712
1009223,0.023201368651851635
1040241,0.02883216235996776
1046923,0.013335047299449843
1041166,0.2171177560081427
1042733,0.0495919778471576
1008065,0.05033510000796334
1008164,0.42295571712812413
1032019,0.11044747893782123
1037629,0.21127565132163176
1043927,0.1904081311430798
1027670,0.11939073800356825
1017353,0.04256846397712803
1024141,0.09066413979614693
1042069,0.14847320128087133
1024398,0.1279303569825751
1045922,0.507092572271391
1020400,0.03716265790955408
1011500,0.014254352597808736
1038606,0.12990478609328532
1025972,0.08503188639735151
1002263,0.5779233675460235
1025557,0.0070602601601648645
1031479,0.012438379856189445
1025480,0.03463551435644742
1009819,0.2685224260555678
1007123,0.016763579855964807
1024198,0.15765187349479656
1025725,0.5559128658572082
1012988,0.050175424450305844
1009487,0.008572500491018858
1039865,0.07746519998286
1018599,0.018019365635603406
1009489,0.33172558202648594
1041868,0.12143070884860706
1047948,0.27277653134962715
1046133,0.17861078717210477
1026260,0.2240731320105995
1031970,0.13326808074866356
1032976,0.2851582144248884
1035576,0.22762997671493265
1029414,0.22370320221114226
1020223,0.02188049598124334
1011891,0.0071047423769655706
1039155,0.426580713004417
1049708,0.06238073898337208
1011497,0.5324720324228461
1003658,0.015486607067293767
1048635,0.006192072979533414
1019684,0.16834629498736675
1017666,0.007764831448396158
1010777,0.2286476040565405
1032325,0.11939435876063417
1009834,0.2564343542890524
1028976,0.4034166346911234
1000023,0.4385647821717705
1038750,0.29524096875765576
1039210,0.12724342175159042
1021115,0.14039067868250588
1008255,0.06135839414965828
1043035,0.017319698246930453
1017174,0.5147438369752303
1047924,0.3463375060673126
1038586,0.009020679940048472
1011805,0.013976547995302195
1048311,0.018207298579460095
1044609,0.009101017007542983
1001320,0.016160189071589223
1044992,0.21276592757680315
1027123,0.03680201173033497
1002344,0.008586812133897292
1023161,0.008765262116647948
1017527,0.03073536819888177
1025805,0.011247581078721732
1001488,0.35690260108077104
1043664,0.023303947498252958
1002051,0.034229896089305815
1044756,0.043869643966918524
1046992,0.007398108083366023
1029657,0.332214822599899
1021900,0.41173457808480396
1037278,0.2964401669430758
1025134,0.4312454251430706
1045543,0.1680913560158644
1002896,0.0518698402450989
1010600,0.3628773978703483
1014618,0.26213169876526116
1003535,0.32817121596172544
1046540,0.017375887571108195
1024939,0.060557691147122214
1039793,0.024743790653676868
1034152,0.5463930840266242
1045428,0.017105832540449416
1042718,0.47232540497785624
1010816,0.0074841484432060165
1000763,0.027352370778097296
1019619,0.00880929715784472
1028129,0.013158953596184303
1025519,0.06969294458116615
1024757,0.15602177766790992
1002790,0.018851662401961698
1036698,0.007233201479764896
1008144,0.008318355406918367
1008085,0.2950028667749046
1001394,0.018584233656938495
1020391,0.015702527010769535
1029372,0.03412306227091492
1006486,0.3513824384805036
1007830,0.5374767956936972
1032904,0.4876158543768895
1024111,0.4239138504469724
1048195,0.18968707713318672
1003144,0.5386019194233465
1023438,0.06495838573118198
1004329,0.3387440101446276
1024473,0.25565375507908134
1024970,0.023933817617136453
1020904,0.015605345024149357
1041784,0.022329562830302515
1010047,0.0954062502193396
1035244,0.030681112108370018
1023875,0.011336124755145238
1003764,0.010236461602836519
1029025,0.013934030990244437
1033300,0.027761930490141813
1009135,0.09164716922254264
1044352,0.5092161071281989
1021747,0.025748182034405997
1041665,0.015548343626817326
1000368,0.07885743647614332
1016906,0.003815069417405715
1016805,0.014952148196122306
1028933,0.014433922634226087
1001776,0.012617055778745058
1049973,0.02761259412690533
1020329,0.5251829717826851
1026702,0.2932129508249073
1029160,0.30475589075408616
1039908,0.24786659141999792
1003632,0.2936441286694021
1013239,0.16613423895066695
1014009,0.1589812469915718
