id,isDefault
1000575,0.06695020571351051
1028125,0.24200104922056198
1010694,0.06937039387412369
1026712,0.059764265548437834
1002895,0.09265549015253782
1023930,0.3443502113223076
1031202,0.1267747124657035
1041065,0.05554079997818917
1037799,0.13080105744302273
1036385,0.07396479439921677
1028640,0.1264245118945837
1046198,0.05706766014918685
1005902,0.14031093567609787
1001958,0.13833830691874027
1021171,0.10638593742623925
1018693,0.11170081607997417
1046881,0.09696188103407621
1008394,0.12218482792377472
1039986,0.10044335667043924
1028449,0.20801307074725628
1037670,0.06607992621138692
1030356,0.05840785661712289
1047759,0.3674759119749069
1033422,0.08112824242562056
1041457,0.0573901180177927
1047669,0.371073380112648
1013635,0.0584064160939306
1009911,0.09868156211450696
1026052,0.10270180180668831
1013010,0.08708125865086913
1000541,0.08911697240546346
1023933,0.13271555583924055
1017173,0.16297276690602303
1010278,0.1390452552586794
1042322,0.060681744711473584
1035083,0.11206127982586622
1017136,0.13622325845062733
1008825,0.13384474720805883
1035744,0.06611757772043347
1019544,0.5294964164495468
1019583,0.09934052545577288
1015244,0.13991805724799633
1001057,0.10730627551674843
1018597,0.08443442825227976
1036106,0.4236055240035057
1021590,0.07698269234970212
1028479,0.09280224051326513
1022178,0.06865141866728663
1021768,0.152151457965374
1044905,0.12781931459903717
1018188,0.06682675378397107
1034782,0.2184288427233696
1043358,0.4744895249605179
1012386,0.09233282878994942
1019710,0.4083719477057457
1003882,0.07069614017382264
1041743,0.07312173722311854
1045699,0.10334282089024782
1023722,0.07646857807412744
1005903,0.08860541228204966
1032382,0.06701604183763266
1032769,0.20650341920554638
1016556,0.18029481172561646
1018606,0.06370431883260608
1034996,0.13581751566380262
1030041,0.08513327268883586
1034236,0.07711987430229783
1027554,0.07007125159725547
1005162,0.1448909379541874
1011175,0.0816644225269556
1033902,0.09427757794037461
1014356,0.11992864776402712
1045176,0.120031856931746
1048152,0.3614819422364235
1026600,0.14227808266878128
1046111,0.5096335932612419
1010478,0.07119711907580495
1019200,0.068382334895432
1030818,0.07016804092563689
